geo_h3_10,city,Автозапчасти для иномарок,Авторемонт и техобслуживание (СТО),Алкогольные напитки,Аптеки,Банки,Быстрое питание,Доставка готовых блюд,Женская одежда,Кафе,Косметика / Парфюмерия,Ногтевые студии,Овощи / Фрукты,Парикмахерские,Платёжные терминалы,Постаматы,Продуктовые магазины,Пункты выдачи интернет-заказов,Рестораны,Страхование,Супермаркеты,Цветы,Шиномонтаж,lat,lon
8a1016090537fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,1.0,,,,,,,56.23234554018917,43.84783677372317
8a1016090567fff,Нижний Новгород,,,,,,,,,2.0,,,,,,,,,,,,,,56.236026562762696,43.851590268303866
8a1016090577fff,Нижний Новгород,,,,,,,,,,,,,,,1.0,,,,,2.0,,1.0,56.23481014934383,43.85154238939257
8a1016090587fff,Нижний Новгород,,,,,,,,,,,,,,,,1.0,,,,,,,56.22994443841581,43.85135090190575
8a10160905a7fff,Нижний Новгород,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,56.23053679755933,43.849569970774894
8a10160905affff,Нижний Новгород,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,56.23116087473359,43.8513987695542
8a10160905b7fff,Нижний Новгород,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,56.22932036491229,43.84952215791209
8a1016090607fff,Нижний Новгород,,,1.0,4.0,,2.0,,,,,,,4.0,1.0,,2.0,,,,,1.0,,56.23677662478632,43.86786142995455
8a101609060ffff,Нижний Новгород,,,,,,,,1.0,,1.0,,1.0,2.0,,,1.0,,,,,,,56.23740049201787,43.86969100017422
8a101609061ffff,Нижний Новгород,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,56.23618401907082,43.86964258442281
8a1016090627fff,Нижний Новгород,,,,4.0,,,,,,,,,,,,,1.0,,,,1.0,,56.237369196452185,43.866080245820655
8a101609062ffff,Нижний Новгород,,,,,2.0,,,,,,,1.0,,,,1.0,,,,,,,56.23799308834764,43.86790979372035
8a1016090637fff,Нижний Новгород,,,,,1.0,,,,1.0,,,,,1.0,,,2.0,,,,,,56.23615273654815,43.866031936884106
8a1016090657fff,Нижний Новгород,,,,2.0,1.0,,,,,,,,,1.0,2.0,,,,,2.0,,,56.23802433824003,43.871520647544266
8a1016090667fff,Нижний Новгород,,,,,2.0,,,,,,,,,1.0,,,,,,,,,56.23983342072135,43.86978784022173
8a101609068ffff,Нижний Новгород,,,1.0,,,,2.0,,3.0,,,,1.0,,1.0,1.0,2.0,,,,,,56.23437489124631,43.871375244338495
8a10160906affff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,1.0,,,,,,56.234967540395004,43.86959417151932
8a10160906d7fff,Нижний Новгород,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,56.23499870549328,43.87320480435161
8a10160906e7fff,Нижний Новгород,1.0,,,,,,,,,,,,,,,,,,,,,,56.2368078616379,43.87147217695789
8a10160906f7fff,Нижний Новгород,,,,,,,,17.0,,1.0,,1.0,,,,,1.0,,,2.0,,,56.235591379306285,43.871423709222746
8a1016090717fff,Нижний Новгород,,,,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,56.23612134964811,43.86242138147769
8a101609071ffff,Нижний Новгород,,,,,,,,,,1.0,,,,,,5.0,,,,,,,56.23674528355143,43.86425077507347
8a101609072ffff,Нижний Новгород,,,,,,,,,,,,,2.0,,,2.0,,,,,,,56.23855423763285,43.86251778856668
8a1016090747fff,Нижний Новгород,,,,,1.0,,3.0,,,,,,,,,,,,,,,,56.23980209907056,43.86617687221947
8a101609074ffff,Нижний Новгород,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,56.240425998278575,43.86800652978757
8a1016090757fff,Нижний Новгород,,,,2.0,2.0,,,,,,,,2.0,1.0,1.0,,1.0,,,,1.0,,56.23858565062668,43.86612855759903
8a101609075ffff,Нижний Новгород,,,,,5.0,,,,2.0,,1.0,,1.0,2.0,,3.0,,,,,,,56.23920954617876,43.86795816033127
8a1016090767fff,Нижний Новгород,,,,,3.0,2.0,,,,,,,,,2.0,,,,1.0,,,,56.2403946179099,43.86439555444105
8a101609076ffff,Нижний Новгород,,,,,1.0,,,,,,,,,1.0,,,,,,,,,56.24101854178275,43.86622518968227
8a1016090777fff,Нижний Новгород,,,,,,5.0,,26.0,1.0,4.0,,,,7.0,3.0,,1.0,,,2.0,,,56.23917817885441,43.8643472918129
8a10160907a7fff,Нижний Новгород,,,2.0,,,,,,,,,,,,,2.0,,,,,,,56.23490489706288,43.86237318218624
8a10160907affff,Нижний Новгород,,,,,,,,,,,,,,1.0,1.0,,1.0,,,2.0,,,56.23552882730608,43.864202520961726
8a101609080ffff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,,,,56.24569374181007,43.84475141106322
8a1016090817fff,Нижний Новгород,,,,,,,,,,,,,,,2.0,,,,,2.0,,,56.24385319155962,43.842874520762685
8a101609082ffff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,,,,,,,56.24628586137779,43.84296978951063
8a1016090837fff,Нижний Новгород,,,,2.0,,,,,,,1.0,,2.0,,,2.0,2.0,,,,,,56.24444529587388,43.84109297360354
8a1016090847fff,Нижний Новгород,,,,,1.0,,,,,,,,,,,,,,,,,,56.24753427266644,43.84662849100148
8a1016090857fff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,,,,,,,56.24631793329333,43.84658074558799
8a101609086ffff,Нижний Новгород,,,1.0,,,,,,,,,,,,1.0,,,,,,,,56.24875060630254,43.84667623922418
8a1016090877fff,Нижний Новгород,,,,2.0,,,,,,,,,,,,,,,,,,,56.24691007751821,43.8447991016553
8a101609089ffff,Нижний Новгород,,,,2.0,,,,,,,1.0,,2.0,,,,5.0,,,,,,56.24145251845192,43.84638979202127
8a10160908cffff,Нижний Новгород,,,,,,,,,,,2.0,,,,,,,,,,,,56.24513354266804,43.850143944540086
8a10160908d7fff,Нижний Новгород,,,,2.0,,,,,,,,,,,1.0,,,,,,,,56.24329304025756,43.84826677346536
8a10160908dffff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,,,,56.243917178760576,43.85009609791621
8a10160908e7fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,2.0,,,56.24510158818427,43.84653300298348
8a10160908f7fff,Нижний Новгород,,,,,,,,6.0,,,,,,,,,,,,,,,56.24388523734029,43.846485263187695
8a101609090ffff,Нижний Новгород,,,,,,,,,,,,,,1.0,,4.0,,,,,,,56.24625368510157,43.83935892577202
8a1016090927fff,Нижний Новгород,,2.0,,,,,,,,,,,,,,,,,,,,,56.24622140447261,43.83574815439734
8a1016090937fff,Нижний Новгород,,,,,,,,,,,,,,,,,,,1.0,,,,56.24500509857764,43.83570073226564
8a1016090947fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,5.0,,,,,,,56.24809426378971,43.84123572489015
8a1016090957fff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,2.0,,,56.24687794688679,43.84118813832839
8a1016090977fff,Нижний Новгород,,,,,,1.0,,,,,,,,,,,,,1.0,,,3.0,56.24746999833658,43.83940645751925
8a10160909a7fff,Нижний Новгород,,,,,1.0,,,,,,,,,,,2.0,,,,,,,56.2431967659964,43.83743484492264
8a10160909affff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,2.0,,,,,,56.24382104142644,43.83926387066632
8a1016090a07fff,Нижний Новгород,,,1.0,2.0,,,,,,,,,2.0,,,3.0,,,,,,,56.24943857575122,43.855728576207554
8a1016090a0ffff,Нижний Новгород,,,,,,,,,1.0,,,,,,,,,,,,,,56.25006264123192,43.85755837393867
8a1016090a1ffff,Нижний Новгород,,,,,,,,,,,,,,,,,,,2.0,,,,56.2488462741589,43.85751030233124
8a1016090a4ffff,Нижний Новгород,,,,2.0,,,,,,,2.0,,,,,,1.0,,,,,,56.25252707780199,43.86126638516358
8a1016090a67fff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,,,,,,,56.252495358156935,43.8576545256398
8a1016090a6ffff,Нижний Новгород,,,,,,3.0,,,,,,,2.0,,,,1.0,,,,,,56.25311940993692,43.859484510284936
8a1016090a97fff,Нижний Новгород,,,,,,,,,,,,,,1.0,2.0,8.0,,,,,,,56.24519713851063,43.85736610447843
8a1016090aaffff,Нижний Новгород,,,,,,,,,,,,1.0,,1.0,1.0,,,,,2.0,,,56.247629901346976,43.85746223355221
8a1016090ac7fff,Нижний Новгород,,,,,1.0,,1.0,9.0,,,,,2.0,,,,,1.0,2.0,,,,56.2488779546542,43.86112184123039
8a1016090acffff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,2.0,,,56.24950194979014,43.86295176086656
8a1016090adffff,Нижний Новгород,2.0,,,,,,,1.0,,,,,,,,,,,,,,,56.24828556027357,43.86290353037336
8a1016090ae7fff,Нижний Новгород,,,,2.0,,1.0,,2.0,,,,1.0,,1.0,2.0,2.0,1.0,,,4.0,1.0,,56.24947031497384,43.85934012241791
8a1016090af7fff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,,,,,,,56.24825393850558,43.859291998792656
8a1016090b07fff,Нижний Новгород,,,1.0,6.0,,,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,,56.24999894093558,43.85033535918849
8a1016090b0ffff,Нижний Новгород,,,,4.0,,4.0,,,,,,1.0,,,1.0,,,,,,,,56.25062307675064,43.85216503498425
8a1016090b17fff,Нижний Новгород,,,,,1.0,,,3.0,,,,,,1.0,,,,,1.0,4.0,,,56.24878259997517,43.85028750130296
8a1016090b1ffff,Нижний Новгород,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,56.24940673213021,43.852117122260594
8a1016090b27fff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,,1.0,,56.25059111567885,43.8485535664668
8a1016090b2ffff,Нижний Новгород,,,,,,,3.0,,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,,,,56.2512152761566,43.850383219890034
8a1016090b37fff,Нижний Новгород,,,2.0,,,,,,,2.0,,,,,,,,,2.0,,,,56.24937478411863,43.848505760602194
8a1016090b4ffff,Нижний Новгород,,,,,,,,,,,,,,,,1.0,,,,,,,56.25308763155888,43.85587264344804
8a1016090b67fff,Нижний Новгород,,,1.0,,,,3.0,,,,,,,,,,,,,,,,56.25305574877023,43.852260868889765
8a1016090b77fff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,,,,56.25183941563101,43.85221295052723
8a1016090b8ffff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,2.0,,,56.24759812950588,43.853850893758526
8a1016090b9ffff,Нижний Новгород,2.0,,,,,,,,,,,,,,,,,,,,,,56.24638176401093,43.85380293465854
8a1016090ba7fff,Нижний Новгород,,,,,,,,3.0,,,,,2.0,,,,,,,,,,56.247566253276425,43.85023964623321
8a1016090bb7fff,Нижний Новгород,,,,2.0,,,,,,,,,,,,1.0,,,,,,,56.24634990084035,43.850191793979015
8a1016090c07fff,Нижний Новгород,,,,,,,,,1.0,,,,,,,,,,,,,,56.23655504453363,43.84258878176276
8a1016090c0ffff,Нижний Новгород,2.0,,,,,,,,,,,,,,,,2.0,,,,,,56.23717923132428,43.84441765546401
8a1016090c27fff,Нижний Новгород,,,,2.0,,,,13.0,,1.0,,,2.0,3.0,,,,,,4.0,1.0,,56.23714720525423,43.84080754660001
8a1016090c2ffff,Нижний Новгород,,,,,,,,,,,,,4.0,,,,,,,,,,56.23777141669549,43.842636397926285
8a1016090c37fff,Нижний Новгород,,,,,,2.0,,,,,,,,,,,,,,,,,56.23593083676485,43.84075998522594
8a1016090c67fff,Нижний Новгород,,,,,,,,,2.0,,,,,,,,,,,,,,56.23961197726119,43.84451300018315
8a1016090ce7fff,Нижний Новгород,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,56.23658701190296,43.8461988833822
8a1016090d0ffff,Нижний Новгород,,,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,,1.0,1.0,56.2377393319247,43.83902628182498
8a1016090d17fff,Нижний Новгород,,,,,,1.0,,,,,,,,,,,,,,,,,56.23589871944405,43.83715007544968
8a1016090d1ffff,Нижний Новгород,,,,,,,,,,,,,,,,,1.0,,,,,,56.23652297283617,43.83897877244153
8a1016090d37fff,Нижний Новгород,,,,,,,1.0,,,,,,2.0,2.0,,4.0,1.0,,,,,,56.23649079681843,43.83536885544365
8a1016090d57fff,Нижний Новгород,,3.0,,,,,,,,,,,,,,,,,,,,1.0,56.238363568015984,43.84085511077173
8a1016090d5ffff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,,,,56.23898778312909,43.842684016890736
8a1016090d97fff,Нижний Новгород,,,,,,,,,,1.0,,,2.0,1.0,2.0,,,,,3.0,1.0,,56.23287386121319,43.838836261056365
8a1016090d9ffff,Нижний Новгород,,,1.0,,,,,,,,,,,,1.0,,1.0,,,2.0,,,56.23349808260754,43.84066487086976
8a1016090db7fff,Нижний Новгород,,,,2.0,,,,3.0,2.0,,,3.0,1.0,,,2.0,,,,,,,56.23346599143855,43.83705517462331
8a101609100ffff,Нижний Новгород,,,,,,,,,,,,,,,,2.0,,,,,,,56.25879735065568,43.88318364923373
8a1016091057fff,Нижний Новгород,,,,,,,,,,,,,,,,2.0,,,,,,,56.25942110069704,43.885014605162176
8a1016091087fff,Нижний Новгород,,2.0,,,,,,,,,,,,,,,,,,,,,56.25514807904244,43.8830371381292
8a10160910a7fff,Нижний Новгород,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,56.25574074484628,43.88125520339498
8a10160910affff,Нижний Новгород,,,,,,,,,,,,,,,,2.0,,,,,,,56.25636450866109,43.88308597228978
8a10160910b7fff,Нижний Новгород,,2.0,,,,,,,,,,,,,,,,,,,,,56.25452431886613,43.88120642413571
8a10160910c7fff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,,,,,,,56.25761197315096,43.88674774171719
8a10160910cffff,Нижний Новгород,,,,,,2.0,,,,,,,,,,,,,,,,,56.25823567382047,43.88857874225208
8a10160910e7fff,Нижний Новгород,,,,,,,,,3.0,,,,,,,,,,,,,,56.25820467893812,43.88496571034062
8a1016091107fff,Нижний Новгород,,,,,,,,,1.0,,,,,,,,,,,,,,56.2587349299231,43.87595784691456
8a1016091127fff,Нижний Новгород,,,,,,,,,,,,,2.0,,1.0,,,,,,1.0,,56.25932745006461,43.87417574128114
8a101609112ffff,Нижний Новгород,,,,,2.0,,,1.0,,,1.0,,,3.0,,,,,,4.0,,,56.25995131624577,43.87600647580458
8a1016091147fff,Нижний Новгород,,,,2.0,,,,,,,,,2.0,,,,,,,,,,56.26119898547988,43.879668176542765
8a101609114ffff,Нижний Новгород,,,,2.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,56.26182278852736,43.88149914275985
8a1016091157fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,2.0,,,56.25998259187975,43.879619437839736
8a1016091167fff,Нижний Новгород,,,1.0,4.0,,2.0,2.0,28.0,1.0,5.0,,,,8.0,3.0,,1.0,,,3.0,1.0,,56.26179154559669,43.8778859742179
8a101609116ffff,Нижний Новгород,2.0,,,,,,,,,,,,2.0,,,,,,,,,,56.26241537332883,43.879716918114674
8a101609118ffff,Нижний Новгород,,,,,,,,,,,,,,,,,,,1.0,,,,56.2563333765828,43.87947323894133
8a101609120ffff,Нижний Новгород,,,,,,,,,,,,,1.0,,,,,,,,,,56.26316315877197,43.896001962442085
8a1016091217fff,Нижний Новгород,,,,2.0,,,,,,,,,,1.0,,2.0,,,,,,,56.261323095163135,43.89412137371176
8a101609121ffff,Нижний Новгород,,,1.0,,,,,,,,,,,,,2.0,,,,,,,56.261946715228326,43.89595273805213
8a1016091227fff,Нижний Новгород,,,1.0,,,,,,,,,,,,,,,,,,,,56.26313232085716,43.89238831851784
8a101609122ffff,Нижний Новгород,,,,,,,,,,,,,,,,,2.0,,,,,,56.26375596924259,43.894219715507525
8a1016091237fff,Нижний Новгород,,,,,,,,1.0,,,,,,,,,,,,,,,56.26191589032209,43.89233920111083
8a101609126ffff,Нижний Новгород,,,,,,,,,,,,,,,1.0,,,,,2.0,,,56.26621963847023,43.89793202632176
8a1016091277fff,Нижний Новгород,,,,2.0,,,,,,3.0,,,,,1.0,,,,,,,,56.26437959656153,43.89605118972978
8a1016091287fff,Нижний Новгород,,6.0,,,,,,,,,,,,,,,,,,,,,56.25951381088319,43.89585429796436
8a101609128ffff,Нижний Новгород,2.0,7.0,,,,,,,,,,,,,,,,,,,,,56.26013740262838,43.89768562965177
8a10160912a7fff,Нижний Новгород,,,,,,,,,,,1.0,,,1.0,5.0,,1.0,,,2.0,,,56.26010664949442,43.89407220715526
8a10160912c7fff,Нижний Новгород,,,1.0,,,,,,,,,,,1.0,1.0,,,,,2.0,1.0,,56.26197743560875,43.8995663670302
8a10160912cffff,Нижний Новгород,,3.0,,,,,,,,,,,,,,,,,,,,,56.262600988842976,43.90139790809869
8a10160912e7fff,Нижний Новгород,,,,2.0,,,,,,,,1.0,2.0,1.0,1.0,,,,,2.0,,,56.26257031422716,43.8977841796172
8a10160912effff,Нижний Новгород,2.0,,,2.0,,,,,,,,,,1.0,1.0,,,,,2.0,,,56.26319389215688,43.89961569840816
8a10160912f7fff,Нижний Новгород,,,,,,,,,2.0,,,,2.0,,,,,,,,,,56.26135386130407,43.89773490318423
8a1016091307fff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,,,,56.26310137842035,43.888774766660646
8a101609130ffff,Нижний Новгород,,,,,,,,,,,,,2.0,,,,,,,,,,56.26372507256057,43.89060606412106
8a1016091317fff,Нижний Новгород,,,,,,,,,1.0,,,,,,,,,,,,,,56.26188496089795,43.88872575623153
8a1016091327fff,Нижний Новгород,,,,,,,,,,,,,,,,,1.0,,,,,,56.26369407135847,43.88699250481679
8a101609132ffff,Нижний Новгород,,,,,,,,,,,,,,,,,2.0,,,,,,56.26431779018926,43.88882377997483
8a1016091347fff,Нижний Новгород,,,,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,56.2655651646649,43.89248656200632
8a101609135ffff,Нижний Новгород,,,,,,,,,,,,,,2.0,2.0,2.0,,,,2.0,,,56.26497239765117,43.89426889074731
8a1016091367fff,Нижний Новгород,,,,4.0,,,1.0,,,,,,,,1.0,,2.0,,2.0,,,,56.26615789760217,43.89070420350944
8a101609136ffff,Нижний Новгород,,,,,,,,,,,,,2.0,,1.0,,1.0,,,2.0,,,56.26678157793548,43.89253568808829
8a101609139ffff,Нижний Новгород,1.0,,,,,,,,,,,,,,,,,,1.0,,,,56.25948301199496,43.89224097496997
8a10160913affff,Нижний Новгород,,,,,,,,,,,,,,,,1.0,,,,,,,56.26129222450238,43.89050793628615
8a101609141ffff,Нижний Новгород,,2.0,,,,,,,,,,,,,,,,,1.0,,,,56.24906584477757,43.88279301043019
8a1016091437fff,Нижний Новгород,,,,,,1.0,,,,,,,,,,,,,,,,,56.249034790849805,43.87918091856982
8a10160914affff,Нижний Новгород,,2.0,,,,,,,,,,,,,,,,,,,,,56.24784938069771,43.882744193509374
8a101609151ffff,Нижний Новгород,,,,2.0,2.0,,2.0,,,,,,,1.0,,,,,,,,,56.24962744483458,43.87739923654014
8a101609156ffff,Нижний Новгород,,5.0,,,,,,,,,,,,,,,,,,,,,56.25390053764834,43.87937578734876
8a1016091577fff,Нижний Новгород,,5.0,,,,,,1.0,,,,,,,,,,,1.0,,,,56.25206031094879,43.877496561161166
8a10160915a7fff,Нижний Новгород,4.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,56.24778719445077,43.87552031566595
8a10160915affff,Нижний Новгород,,,,,,1.0,,,,,,,,,3.0,,,,,,,,56.24841100316544,43.87735057852473
8a101609164ffff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,,1.0,,56.25711155189408,43.89936907055384
8a1016091657fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,,,,56.25527151042081,43.89748856452185
8a1016091707fff,Нижний Новгород,,,,2.0,,,,,,,,,1.0,,,,,,,,,,56.254586334999765,43.88843175422909
8a101609175ffff,Нижний Новгород,,1.0,,,,,,,,,,,,,,,,,,,,,56.25645727798495,43.89392472484831
8a101609176ffff,Нижний Новгород,,3.0,,,,,,,,,,,,,,,,,,,,,56.25826656420497,43.89219186623562
8a1016091827fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,,,,56.26291352927873,43.86709539033789
8a101609185ffff,Нижний Новгород,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,,,56.26419292328939,43.87437006583454
8a1016091867fff,Нижний Новгород,,,,,,,,,,,,,,2.0,,5.0,,,,,,,56.26537778622094,43.87080534905439
8a101609186ffff,Нижний Новгород,,,,,,,,,,,,,3.0,,,,,,,,,,56.26600171632567,43.872636258535
8a10160918b7fff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,,,,56.258672091301335,43.86873241324678
8a10160918cffff,Нижний Новгород,,,,2.0,,2.0,,,,,,,,,,,,,1.0,,,,56.26238407164048,43.87610374217167
8a10160918d7fff,Нижний Новгород,,,1.0,2.0,,,,1.0,,,,,,,,,1.0,,,,,,56.26054382699723,43.874224318130366
8a10160918dffff,Нижний Новгород,,,,,,,,,,1.0,,,4.0,,,,1.0,,,,1.0,,56.26116769681857,43.87605510755686
8a10160918effff,Нижний Новгород,,,,,,,,,2.0,,,,,,,,,,,,,,56.26297656361068,43.87432148040682
8a1016091917fff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,,,1.0,56.26166552908871,43.86343422193096
8a101609198ffff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,,,1.0,56.260480844806,43.86699865584926
8a10160919a7fff,Нижний Новгород,,,,,,,1.0,,,,,,,,,,,,,,,,56.26044919701842,43.86338596304627
8a10160919affff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,,,1.0,56.26107320398356,43.86521645373765
8a10160919b7fff,Нижний Новгород,,,,,,,,,,,,,,,,,,,,2.0,,,56.25923285919871,43.86333770700187
8a1016091a0ffff,Нижний Новгород,,,,,,,,,,,,,,1.0,,,,,,2.0,,,56.26731211647659,43.883525609103565
8a1016091a1ffff,Нижний Новгород,,,,2.0,,,,,,,,,,,1.0,,,,,,,,56.26609573862113,43.88347674906624
8a1016091a2ffff,Нижний Новгород,,,,2.0,,,,,,,,,1.0,,,2.0,,,,,,,56.26790468841201,43.88174315392872
8a1016091a37fff,Нижний Новгород,,,,,,,,,,,1.0,,,,,,,,,,,,56.26606450235794,43.879863160046106
8a1016091a47fff,Нижний Новгород,,,,,,,,4.0,,,,,,1.0,2.0,,,,,2.0,1.0,,56.26915226767864,43.88540586736317
8a1016091a4ffff,Нижний Новгород,,,1.0,,,,,,,,,,3.0,,,,,,1.0,,,,56.26977602571931,43.887237339967214
8a1016091a5ffff,Нижний Новгород,,,,,,1.0,,,,,,,,,,,,,,,,,56.26855964636124,43.88718836717155
8a1016091a67fff,Нижний Новгород,,,,4.0,,,,,,,,,4.0,1.0,,2.0,1.0,,,,,,56.26974485491616,43.883623337807904
8a1016091a6ffff,Нижний Новгород,,,1.0,8.0,,2.0,,7.0,,,,1.0,2.0,,,1.0,,,,,3.0,,56.27036863764924,43.88545478809567
8a1016091a77fff,Нижний Новгород,,,,,,,,1.0,,,,,,1.0,1.0,,,,,2.0,,,56.26852848857527,43.88357447201738
8a1016091a87fff,Нижний Новгород,,,,2.0,,,,5.0,,,,1.0,,,,,,,,3.0,1.0,,56.26366296564417,43.88337903761991
8a1016091a8ffff,Нижний Новгород,,,,,,,,8.0,,3.0,,,4.0,,,1.0,,,,,,,56.26428673022188,43.88521021323071
8a1016091a97fff,Нижний Новгород,,,,,2.0,,,,,,,,,2.0,3.0,,,,1.0,2.0,,,56.26244657052479,43.88333018621044
8a1016091a9ffff,Нижний Новгород,,,1.0,2.0,,,,1.0,,1.0,,,1.0,2.0,3.0,1.0,1.0,,,6.0,,,56.26307033146941,43.885161306895725
8a1016091aaffff,Нижний Новгород,,,1.0,,,,,,,,,,,,,2.0,,,,,,,56.26487935500998,43.88342789190509
8a1016091ab7fff,Нижний Новгород,,,,,,,,10.0,,,,,,,,,,,,,,,56.26303918001223,43.88154793924829
8a1016091ad7fff,Нижний Новгород,,,,,,,,,,,,,,,,,1.0,,,,,,56.264910473742624,43.88704146608179
8a1016091adffff,Нижний Новгород,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,56.265534196203646,43.88887279617433
8a1016091b07fff,Нижний Новгород,,,3.0,4.0,,4.0,,5.0,2.0,,,2.0,,3.0,2.0,2.0,,,,2.0,1.0,,56.26724951339786,43.8762983092615
8a1016091b17fff,Нижний Новгород,2.0,,,,,,,,,,,,,,,,1.0,,,,,,56.26603316159017,43.87624966319397
